"Layer","Domain","AccountName","AccountGroup","ActiveDirectoryRights","ObjectRights","ObjectDN","ObjectOwner","ObjectClassCategory","IdentitySID","ObjectSID"
"3","labs.com","LABS\andy","LABS\andy","ExtendedRight","All","CN=Charlie,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-1634","S-1-5-21-1107202790-2179988227-4189377926-1609"
"2","labs.com","LABS\Charlie","LABS\Charlie","GenericAll","All","CN=Emily,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-1609","S-1-5-21-1107202790-2179988227-4189377926-1606"
"2","labs.com","LABS\AdminShadowReset","LABS\AdminShadowReset","ExtendedRight","User-Force-Change-Password","CN=Emily,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-1637","S-1-5-21-1107202790-2179988227-4189377926-1606"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","GenericAll","All","DC=labs,DC=com","BUILTIN\Administrators","Domain","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","GenericAll","All","CN=S-1-5-9,CN=ForeignSecurityPrincipals,DC=labs,DC=com","LABS\Domain Admins","top foreignSecurityPrincipal ","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-9"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","GenericAll","All","CN=S-1-5-11,CN=ForeignSecurityPrincipals,DC=labs,DC=com","LABS\Domain Admins","top foreignSecurityPrincipal ","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-11"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","GenericAll","All","CN=Organization Management,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1106"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","GenericAll","All","CN=George,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1608"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","GenericAll","All","CN=Exchange Windows Permissions,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1123"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","GenericAll","All","CN=Exchange Trusted Subsystem,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1121"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","GenericAll","All","CN=Enterprise Read-only Domain Controllers,CN=Users,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-498"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","GenericAll","All","CN=Emily,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1606"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","GenericAll","All","CN=Charlie,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1609"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","GenericAll","All","CN=andy,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1634"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","GenericAll","All","CN=AdminShadowReset,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1637"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=James,CN=Users,DC=labs,DC=com","LABS\George","User","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1610"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Enterprise Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-519"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Domain Controllers,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-516"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Domain Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-512"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=AdminSDHolder,CN=System,DC=labs,DC=com","LABS\George","Container","S-1-5-21-1107202790-2179988227-4189377926-519",""
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Administrators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-32-544"
"1","labs.com","LABS\sysadmin","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Account Operators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-32-548"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","GenericAll","All","CN=S-1-5-9,CN=ForeignSecurityPrincipals,DC=labs,DC=com","LABS\Domain Admins","top foreignSecurityPrincipal ","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-9"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","GenericAll","All","CN=S-1-5-11,CN=ForeignSecurityPrincipals,DC=labs,DC=com","LABS\Domain Admins","top foreignSecurityPrincipal ","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-11"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","GenericAll","All","CN=Organization Management,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1106"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","GenericAll","All","CN=George,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1608"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","GenericAll","All","CN=Exchange Windows Permissions,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1123"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","GenericAll","All","CN=Exchange Trusted Subsystem,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1121"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","GenericAll","All","CN=Enterprise Read-only Domain Controllers,CN=Users,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-498"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","GenericAll","All","CN=Emily,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1606"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","GenericAll","All","CN=Charlie,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1609"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","GenericAll","All","CN=andy,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1634"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","GenericAll","All","CN=AdminShadowReset,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1637"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","DC=labs,DC=com","BUILTIN\Administrators","Domain","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=James,CN=Users,DC=labs,DC=com","LABS\George","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1610"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Enterprise Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-519"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Domain Controllers,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-516"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Domain Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-512"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=AdminSDHolder,CN=System,DC=labs,DC=com","LABS\George","Container","S-1-5-21-1107202790-2179988227-4189377926-512",""
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Administrators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-32-544"
"1","labs.com","LABS\sysadmin","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Account Operators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-32-548"
"1","labs.com","LABS\James","LABS\James","GenericAll","All","CN=James,CN=Users,DC=labs,DC=com","LABS\George","User","S-1-5-21-1107202790-2179988227-4189377926-1610","S-1-5-21-1107202790-2179988227-4189377926-1610"
"1","labs.com","LABS\James","LABS\James","GenericAll","All","CN=Enterprise Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-1610","S-1-5-21-1107202790-2179988227-4189377926-519"
"1","labs.com","LABS\James","LABS\James","GenericAll","All","CN=Domain Controllers,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-1610","S-1-5-21-1107202790-2179988227-4189377926-516"
"1","labs.com","LABS\James","LABS\James","GenericAll","All","CN=Domain Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-1610","S-1-5-21-1107202790-2179988227-4189377926-512"
"1","labs.com","LABS\James","LABS\James","GenericAll","All","CN=AdminSDHolder,CN=System,DC=labs,DC=com","LABS\George","Container","S-1-5-21-1107202790-2179988227-4189377926-1610",""
"1","labs.com","LABS\James","LABS\James","GenericAll","All","CN=Administrators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-1610","S-1-5-32-544"
"1","labs.com","LABS\James","LABS\James","GenericAll","All","CN=Account Operators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-1610","S-1-5-32-548"
"1","labs.com","LABS\James","LABS\Domain Admins","GenericAll","All","CN=S-1-5-9,CN=ForeignSecurityPrincipals,DC=labs,DC=com","LABS\Domain Admins","top foreignSecurityPrincipal ","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-9"
"1","labs.com","LABS\James","LABS\Domain Admins","GenericAll","All","CN=S-1-5-11,CN=ForeignSecurityPrincipals,DC=labs,DC=com","LABS\Domain Admins","top foreignSecurityPrincipal ","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-11"
"1","labs.com","LABS\James","LABS\Domain Admins","GenericAll","All","CN=Organization Management,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1106"
"1","labs.com","LABS\James","LABS\Domain Admins","GenericAll","All","CN=George,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1608"
"1","labs.com","LABS\James","LABS\Domain Admins","GenericAll","All","CN=Exchange Windows Permissions,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1123"
"1","labs.com","LABS\James","LABS\Domain Admins","GenericAll","All","CN=Exchange Trusted Subsystem,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1121"
"1","labs.com","LABS\James","LABS\Domain Admins","GenericAll","All","CN=Enterprise Read-only Domain Controllers,CN=Users,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-498"
"1","labs.com","LABS\James","LABS\Domain Admins","GenericAll","All","CN=Emily,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1606"
"1","labs.com","LABS\James","LABS\Domain Admins","GenericAll","All","CN=Charlie,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1609"
"1","labs.com","LABS\James","LABS\Domain Admins","GenericAll","All","CN=andy,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1634"
"1","labs.com","LABS\James","LABS\Domain Admins","GenericAll","All","CN=AdminShadowReset,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1637"
"1","labs.com","LABS\James","LABS\Domain Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","DC=labs,DC=com","BUILTIN\Administrators","Domain","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926"
"1","labs.com","LABS\James","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=James,CN=Users,DC=labs,DC=com","LABS\George","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1610"
"1","labs.com","LABS\James","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Enterprise Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-519"
"1","labs.com","LABS\James","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Domain Controllers,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-516"
"1","labs.com","LABS\James","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Domain Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-512"
"1","labs.com","LABS\James","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=AdminSDHolder,CN=System,DC=labs,DC=com","LABS\George","Container","S-1-5-21-1107202790-2179988227-4189377926-512",""
"1","labs.com","LABS\James","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Administrators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-32-544"
"1","labs.com","LABS\James","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Account Operators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-32-548"
"1","labs.com","LABS\George","LABS\George","ObjectOwner","ObjectOwner","CN=James,CN=Users,DC=labs,DC=com","LABS\George","User","S-1-5-21-1107202790-2179988227-4189377926-1608","S-1-5-21-1107202790-2179988227-4189377926-1610"
"1","labs.com","LABS\George","LABS\George","ObjectOwner","ObjectOwner","CN=Enterprise Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-1608","S-1-5-21-1107202790-2179988227-4189377926-519"
"1","labs.com","LABS\George","LABS\George","ObjectOwner","ObjectOwner","CN=Domain Controllers,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-1608","S-1-5-21-1107202790-2179988227-4189377926-516"
"1","labs.com","LABS\George","LABS\George","ObjectOwner","ObjectOwner","CN=Domain Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-1608","S-1-5-21-1107202790-2179988227-4189377926-512"
"1","labs.com","LABS\George","LABS\George","ObjectOwner","ObjectOwner","CN=AdminSDHolder,CN=System,DC=labs,DC=com","LABS\George","Container","S-1-5-21-1107202790-2179988227-4189377926-1608",""
"1","labs.com","LABS\George","LABS\George","ObjectOwner","ObjectOwner","CN=Administrators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-1608","S-1-5-32-544"
"1","labs.com","LABS\George","LABS\George","ObjectOwner","ObjectOwner","CN=Account Operators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-1608","S-1-5-32-548"
