"Layer","Domain","AccountName","AccountGroup","ActiveDirectoryRights","ObjectRights","ObjectDN","ObjectOwner","ObjectClassCategory","IdentitySID","ObjectSID"
"1","labs.com","LABS\Administrator","LABS\Organization Management","GenericAll","ms-Exch-Dynamic-Distribution-List","CN=andy,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-1106","S-1-5-21-1107202790-2179988227-4189377926-1634"
"1","labs.com","LABS\Administrator","LABS\Organization Management","GenericAll","ms-Exch-Dynamic-Distribution-List","CN=AdminShadowReset,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-1106","S-1-5-21-1107202790-2179988227-4189377926-1637"
"1","labs.com","LABS\Administrator","LABS\Organization Management","GenericAll","ms-Exch-Dynamic-Distribution-List","CN=AdminSDHolder,CN=System,DC=labs,DC=com","LABS\George","Container","S-1-5-21-1107202790-2179988227-4189377926-1106",""
"1","labs.com","LABS\Administrator","LABS\Organization Management","GenericAll","ms-Exch-Dynamic-Distribution-List","CN=Administrators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-1106","S-1-5-32-544"
"1","labs.com","LABS\Administrator","LABS\Organization Management","GenericAll","ms-Exch-Dynamic-Distribution-List","CN=Account Operators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-1106","S-1-5-32-548"
"1","labs.com","LABS\Administrator","LABS\Organization Management","GenericAll","All","CN=Organization Management,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-1106","S-1-5-21-1107202790-2179988227-4189377926-1106"
"1","labs.com","LABS\Administrator","LABS\Organization Management","GenericAll","All","CN=Exchange Windows Permissions,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-1106","S-1-5-21-1107202790-2179988227-4189377926-1123"
"1","labs.com","LABS\Administrator","LABS\Organization Management","GenericAll","All","CN=Exchange Trusted Subsystem,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-1106","S-1-5-21-1107202790-2179988227-4189377926-1121"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","GenericAll","All","DC=labs,DC=com","BUILTIN\Administrators","Domain","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","GenericAll","All","CN=S-1-5-9,CN=ForeignSecurityPrincipals,DC=labs,DC=com","LABS\Domain Admins","top foreignSecurityPrincipal ","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-9"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","GenericAll","All","CN=S-1-5-11,CN=ForeignSecurityPrincipals,DC=labs,DC=com","LABS\Domain Admins","top foreignSecurityPrincipal ","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-11"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","GenericAll","All","CN=Organization Management,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1106"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","GenericAll","All","CN=George,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1608"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","GenericAll","All","CN=Exchange Windows Permissions,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1123"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","GenericAll","All","CN=Exchange Trusted Subsystem,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1121"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","GenericAll","All","CN=Enterprise Read-only Domain Controllers,CN=Users,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-498"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","GenericAll","All","CN=Emily,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1606"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","GenericAll","All","CN=Charlie,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1609"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","GenericAll","All","CN=andy,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1634"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","GenericAll","All","CN=AdminShadowReset,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1637"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=James,CN=Users,DC=labs,DC=com","LABS\George","User","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-1610"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Enterprise Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-519"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Domain Controllers,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-516"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Domain Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-21-1107202790-2179988227-4189377926-512"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=AdminSDHolder,CN=System,DC=labs,DC=com","LABS\George","Container","S-1-5-21-1107202790-2179988227-4189377926-519",""
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Administrators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-32-544"
"1","labs.com","LABS\Administrator","LABS\Enterprise Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Account Operators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-519","S-1-5-32-548"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","GenericAll","All","CN=S-1-5-9,CN=ForeignSecurityPrincipals,DC=labs,DC=com","LABS\Domain Admins","top foreignSecurityPrincipal ","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-9"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","GenericAll","All","CN=S-1-5-11,CN=ForeignSecurityPrincipals,DC=labs,DC=com","LABS\Domain Admins","top foreignSecurityPrincipal ","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-11"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","GenericAll","All","CN=Organization Management,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1106"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","GenericAll","All","CN=George,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1608"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","GenericAll","All","CN=Exchange Windows Permissions,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1123"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","GenericAll","All","CN=Exchange Trusted Subsystem,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1121"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","GenericAll","All","CN=Enterprise Read-only Domain Controllers,CN=Users,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-498"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","GenericAll","All","CN=Emily,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1606"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","GenericAll","All","CN=Charlie,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1609"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","GenericAll","All","CN=andy,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1634"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","GenericAll","All","CN=AdminShadowReset,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1637"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","CreateChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","DC=labs,DC=com","BUILTIN\Administrators","Domain","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=James,CN=Users,DC=labs,DC=com","LABS\George","User","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-1610"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Enterprise Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-519"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Domain Controllers,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-516"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Domain Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-21-1107202790-2179988227-4189377926-512"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=AdminSDHolder,CN=System,DC=labs,DC=com","LABS\George","Container","S-1-5-21-1107202790-2179988227-4189377926-512",""
"1","labs.com","LABS\Administrator","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Administrators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-32-544"
"1","labs.com","LABS\Administrator","LABS\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","All","CN=Account Operators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-21-1107202790-2179988227-4189377926-512","S-1-5-32-548"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","ExtendedRight","DS-Replication-Get-Changes-In-Filtered-Set","DC=labs,DC=com","BUILTIN\Administrators","Domain","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","ExtendedRight","DS-Replication-Get-Changes-All","DC=labs,DC=com","BUILTIN\Administrators","Domain","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","ExtendedRight","DS-Replication-Get-Changes","DC=labs,DC=com","BUILTIN\Administrators","Domain","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","DC=labs,DC=com","BUILTIN\Administrators","Domain","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=S-1-5-9,CN=ForeignSecurityPrincipals,DC=labs,DC=com","LABS\Domain Admins","top foreignSecurityPrincipal ","S-1-5-32-544","S-1-5-9"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=S-1-5-11,CN=ForeignSecurityPrincipals,DC=labs,DC=com","LABS\Domain Admins","top foreignSecurityPrincipal ","S-1-5-32-544","S-1-5-11"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=Organization Management,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-1106"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=George,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-1608"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=Exchange Windows Permissions,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-1123"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=Exchange Trusted Subsystem,OU=Microsoft Exchange Security Groups,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-1121"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=Enterprise Read-only Domain Controllers,CN=Users,DC=labs,DC=com","LABS\Domain Admins","Group","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-498"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=Emily,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-1606"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=Charlie,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-1609"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=andy,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-1634"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=AdminShadowReset,CN=Users,DC=labs,DC=com","LABS\Domain Admins","User","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-1637"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=James,CN=Users,DC=labs,DC=com","LABS\George","User","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-1610"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=Enterprise Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-519"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=Domain Controllers,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-516"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=Domain Admins,CN=Users,DC=labs,DC=com","LABS\George","Group","S-1-5-32-544","S-1-5-21-1107202790-2179988227-4189377926-512"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=AdminSDHolder,CN=System,DC=labs,DC=com","LABS\George","Container","S-1-5-32-544",""
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=Administrators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-32-544","S-1-5-32-544"
"1","labs.com","LABS\Administrator","BUILTIN\Administrators","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","All","CN=Account Operators,CN=Builtin,DC=labs,DC=com","LABS\George","Group","S-1-5-32-544","S-1-5-32-548"
"1","labs.com","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","ExtendedRight","DS-Replication-Get-Changes-In-Filtered-Set","DC=labs,DC=com","BUILTIN\Administrators","Domain","S-1-5-11","S-1-5-21-1107202790-2179988227-4189377926"
"1","labs.com","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","ExtendedRight","DS-Replication-Get-Changes-All","DC=labs,DC=com","BUILTIN\Administrators","Domain","S-1-5-11","S-1-5-21-1107202790-2179988227-4189377926"
"1","labs.com","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","ExtendedRight","DS-Replication-Get-Changes","DC=labs,DC=com","BUILTIN\Administrators","Domain","S-1-5-11","S-1-5-21-1107202790-2179988227-4189377926"
